"","title","artist","price","classification","url"
"4868","Karma Cafe","Debbie DeWitt","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/karma-cafe-debbie-dewitt.jpg"
"4869","Seattle 12th Man Legion Of Boom Watercolor","Olga Shvartsur","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/seattle-12th-man-legion-of-boom-watercolor-olga-shvartsur.jpg"
"4870","Watercolor Elephant With Heart Shaped Balloons","Olga Shvartsur","$1,200","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/watercolor-elephant-with-heart-shaped-balloons-olga-shvartsur.jpg"
"4871","A Moment In Time","Steve Henderson","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/a-moment-in-time-steve-henderson.jpg"
"4872","Seattle 12th Man Legion Of Boom Painting","Olga Shvartsur","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/seattle-12th-man-legion-of-boom-painting-olga-shvartsur.jpg"
"4873","Sunflowers #1","David Palmer","$2,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sunflowers-1-david-palmer.jpg"
"4874","Brigitte Bardot Painting 3","Paul Meijering","$25","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/brigitte-bardot-painting-3-paul-meijering.jpg"
"4875","Beach Badge Wildwood 2","Debbie DeWitt","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/beach-badge-wildwood-2-debbie-dewitt.jpg"
"4876","Tonawanda Jack Knife Bridge","Ylli Haruni","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tonawanda-jack-knife-bridge-ylli-haruni.jpg"
"4877","Horses #3","David Palmer","$30","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/horses-3-david-palmer.jpg"
"4878","Teal And Coral Abstract Watercolor","Beverly Brown","$30","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/teal-and-coral-abstract-watercolor-beverly-brown.jpg"
"4879","Windy Sunset At Fishermans Park","Ylli Haruni","$200","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/windy-sunset-at-fishermans-park-ylli-haruni.jpg"
"4880","Wolf Rainbow Watercolor","Olga Shvartsur","$35","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/wolf-rainbow-watercolor-olga-shvartsur.jpg"
"4881","Enjoying The Fall","Lucie Bilodeau","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/enjoying-the-fall-lucie-bilodeau.jpg"
"4882","Horses #1","David Palmer","$8,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/horses-1-david-palmer.jpg"
"4883","Tante Finestre","Guido Borelli","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tante-finestre-guido-borelli.jpg"
"4884","Desert Dessert","Michael Humphries","$38","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/desert-dessert-michael-humphries.jpg"
"4885","The Way We Were","Paul Lovering","$9,800","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-way-we-were-paul-lovering.jpg"
"4886","Folk Merry Christmas","Debbie DeWitt","$2,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/folk-merry-christmas-debbie-dewitt.jpg"
"4887","Abundance","Anna Rose Bain","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/abundance-anna-rose-bain.jpg"
"4888","Psv Eindhoven Painting","Paul Meijering","$16,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/psv-eindhoven-painting-paul-meijering.jpg"
"4889","Barcelona Smoke And Neons Sant Pau I La Sagrada Familia","Guillem H Pongiluppi","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/barcelona-smoke-and-neons-sant-pau-i-la-sagrada-familia-guillem-h-pongiluppi.jpg"
"4890","Il Castello","Guido Borelli","$12,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/il-castello-guido-borelli.jpg"
"4891","Gateway Harbor In Tonawanda","Ylli Haruni","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/gateway-harbor-in-tonawanda-ylli-haruni.jpg"
"4892","Portofino Nel 2012","Guido Borelli","$250","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/portofino-nel-2012-guido-borelli.jpg"
"4893","Autumn Sky- Abstract Art By Linda Woods","Linda Woods","$30","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/autumn-sky-abstract-art-by-linda-woods-linda-woods.jpg"
"4894","Avalon","Patricia Ariel","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/avalon-patricia-ariel.jpg"
"4895","Sunset At Fishermans Park","Ylli Haruni","$17","Print","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-sunset-at-fishermans-park-ylli-haruni.jpg"
"4896","Voyager 2","Simon Kregar","$900","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/voyager-2-simon-kregar.jpg"
"4897","Cottonwood Grove","Steve Henderson","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/cottonwood-grove-steve-henderson.jpg"
"4898","At Tonawanda Park By The River","Ylli Haruni","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/at-tonawanda-park-by-the-river-ylli-haruni.jpg"
"4899","The Face Of Persephone I","Shadia Derbyshire","$1,495","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-face-of-persephone-i-shadia-derbyshire.jpg"
"4900","Summer Tulip II","Shadia Derbyshire","$725","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/summer-tulip-ii-shadia-derbyshire.jpg"
"4901","Multicolor","Lucie Bilodeau","$35","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/multicolor-lucie-bilodeau.jpg"
"4902","Multicolor With Monarch","Lucie Bilodeau","$35","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/multicolor-with-monarch-lucie-bilodeau.jpg"
"4903","Multicolor Flowers","Lucie Bilodeau","$35","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/multicolor-flowers-lucie-bilodeau.jpg"
"4904","Sunflower With Butterfly","Lucie Bilodeau","$35","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sunflower-with-butterfly-lucie-bilodeau.jpg"
"4905","Boats At North Tonawanda Canal","Ylli Haruni","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/boats-at-north-tonawanda-canal-ylli-haruni.jpg"
"4906","Bunny Rabbits Watercolor Rainbow","Olga Shvartsur","$60","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/bunny-rabbits-watercolor-rainbow-olga-shvartsur.jpg"
"4907","Sunset On Tonawanda Canal","Ylli Haruni","$950","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sonset-on-tonawanda-canal-ylli-haruni.jpg"
"4908","Chelsea London Painting","Paul Meijering","$2,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/chelsea-london-painting-paul-meijering.jpg"
"4909","Sullivan Turns 100","Cody DeLong","$32","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sullivan-turns-100-cody-delong.jpg"
"4910","La Mer","Lucie Bilodeau","$35","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/la-mer-lucie-bilodeau.jpg"
"4911","Moonlight Serenade","Cody DeLong","$32","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/moonlight-serenade-cody-delong.jpg"
"4912","Niagara River","Ylli Haruni","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/niagara-river-ylli-haruni.jpg"
"4913","As Roma Painting","Paul Meijering","$2,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/as-roma-rome-painting-paul-meijering.jpg"
"4914","Hotel Del Coronado Low Tide","Mary Helmreich","$475","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/hotel-del-coronado-low-tide-mary-helmreich.jpg"
"4915","Coronado Boathouse After Sunset","Mary Helmreich","$975","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/coronado-boathouse-after-sunset-mary-helmreich.jpg"
"4916","Last Sun Touches By Tonawanda Canal","Ylli Haruni","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/last-sun-touches-by-tonawanda-canal-ylli-haruni.jpg"
"4917","Sunlight Suite","Michael Humphries","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sunlight-suite-michael-humphries.jpg"
"4918","Trout Species","Juan Bosco","$55","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/trout-species-juan-bosco.jpg"
"4919","Stockholm Archipelago","Juan Bosco","$79","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/stockholm-archipelago-juan-bosco.jpg"
"4920","Abandoned Beauty","Michael Humphries","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/abandoned-beauty-michael-humphries.jpg"
"4921","1922 Zbraslav Jiloviste Bugatti T13 Brescia Joan Halmovici Winner","Yuriy Shevchuk","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1922-zbraslav-jiloviste-bugatti-t13-brescia-joan-halmovici-winner-yuriy-shevchuk.jpg"
"4922","Across A Thousand Blades","Patricia Ariel","$450","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/across-a-thousand-blades-patricia-ariel.jpg"
"4923","Medina Morocco,","Juan Bosco","$79","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/medina-morocco-juan-bosco.jpg"
"4924","Copenhagen","Juan Bosco","$45","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/3-copenhagen-juan-bosco.jpg"
"4925","Sand Tiger Shark","Juan Bosco","$85","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sand-tiger-shark-juan-bosco.jpg"
"4926","Saltwater Crocodile","Juan Bosco","$85","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/saltwater-crocodile-juan-bosco.jpg"
"4927","Red River Hog","Juan Bosco","$85","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/red-river-hog-juan-bosco.jpg"
"4928","Western Painted Tortoise","Juan Bosco","$85","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/western-painted-tortoise-juan-bosco.jpg"
"4929","Hammerhead Shark","Juan Bosco","$95","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/hammerhead-shark-juan-bosco.jpg"
"4930","Alleyway By Lida's House Greece","Ylli Haruni","$1,200","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/alleyway-by-lidas-house-greece-ylli-haruni.jpg"
"4931","Cherry Blossom Tree Central Park Bridle Path","Beverly Brown","$30","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/cherry-blossom-tree-central-park-bridle-path-beverly-brown.jpg"
"4932","Ac Milan Painting","Paul Meijering","$2,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ac-milan-painting-paul-meijering.jpg"
"4933","Winter Wonderland","Robin Moline","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/winter-wonderland-robin-moline.jpg"
"4934","Honey Bee","Juan Bosco","$85","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/honey-bee-juan-bosco.jpg"
"4935","Carpenter Bee","Juan Bosco","$85","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/carpenter-bee-juan-bosco.jpg"
"4936","Papere E Cane","Guido Borelli","$26,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/papere-e-cane-guido-borelli.jpg"
"4937","Sunrise Over Evia Island Greece","Ylli Haruni","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sunrise-over-evia-island-greece-ylli-haruni.jpg"
"4938","Restaurant By Dilesi Beach","Ylli Haruni","$850","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/restaurant-by-dilesi-beach-ylli-haruni.jpg"
"4939","Black Onyx - Raven","Marion Rose","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/black-onyx--raven-marion-rose.jpg"
