"","artist","title","price","classification","url"
"820","Guido Borelli","Le Rose E Il Balcone","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/le-rose-e-il-balcone-guido-borelli.jpg"
"821","Alfred George Stevens","The Bath","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-bath-alfred-george-stevens.jpg"
"822","Christopher Mize","Cigars And Brandy","$19","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/cigars-and-brandy-christopher-mize.jpg"
"823","Guido Borelli","Lungolago","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/lungolago-guido-borelli.jpg"
"824","Sharon Cummings","Nautilus Shell - Nature's Perfection","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/nautilus-shell-natures-perfection-sharon-cummings.jpg"
"825","Guido Borelli","Lavender","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/lavender-guido-borelli.jpg"
"826","Guido Borelli","La Collina Dei Papaveri","$6,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/la-collina-dei-papaveri-guido-borelli.jpg"
"827","Jane Small","Love Is Sharing The Journey","$32","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/love-is-sharing-the-journey-jane-small.jpg"
"828","Guido Borelli","Un Caffe Al Fresco Sulla Salita","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/un-caffe-al-fresco-sulla-salita-guido-borelli.jpg"
"829","Guido Borelli","Altri Archi","$7,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/altri-archi-guido-borelli.jpg"
"830","War Is Hell Store","Confederate Generals Of The Civil War","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/confederate-generals-of-the-civil-war-war-is-hell-store.jpg"
"831","Guido Borelli","il palo rosso a Venezia","$5,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/il-palo-rosso-a-venezia-guido-borelli.jpg"
"832","Guido Borelli","Sul Patio","$6,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sul-patio-guido-borelli.jpg"
"833","Olga Shvartsur","Rainbow Zebra - Ode To Fruit Stripes","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/rainbow-zebra-ode-to-fruit-stripes-olga-shvartsur.jpg"
"834","Yuriy Shevchuk","Sincity","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sincity-yuriy-shevchuk.jpg"
"835","Jen Norton","Hail Mary","$1,600","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/hail-mary-jen-norton.jpg"
"836","Greg Olsen","The Master's Touch","$47","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/the-masters-touch-greg-olsen.jpg"
"837","Yuriy Shevchuk","Lauda Vs Hunt Brazilian Gp 1976","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/lauda-vs-hunt-long-beach-us-gp-1976-yuriy-shevchuk.jpg"
"838","Scott Listfield","Floating Island Pizza Hut","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/floating-island-pizza-hut-scott-listfield.jpg"
"839","Guido Borelli","9 Pesciolini Rossi","$3,900","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-9-pesciolini-rossi-guido-borelli.jpg"
"840","Guido Borelli","Bassa Toscana","$6,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/bassa-toscana-guido-borelli.jpg"
"841","Jennifer Lommers","Tree Of Life In Autumn","$18","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/tree-of-life-in-autumn-jennifer-lommers.jpg"
"842","Guido Borelli","Verso La Spiaggia","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/verso-la-spiaggia-guido-borelli.jpg"
"843","Lucie Bilodeau","A Moment Of Tranquility","$2,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/a-moment-of-tranquility-lucie-bilodeau.jpg"
"844","Guido Borelli","Il Giardino Francese","$8,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/il-giardino-francese-guido-borelli.jpg"
"845","War Is Hell Store","Last Meeting Of Lee And Jackson","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/last-meeting-of-lee-and-jackson-war-is-hell-store.jpg"
"846","War Is Hell Store","Betsy Ross And General George Washington","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/betsy-ross-and-general-george-washington-war-is-hell-store.jpg"
"847","Paul Meijering","The Beatles Abbey Road","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/the-beatles-abbey-road-paul-meijering.jpg"
"848","Cliff Hawley","Will You Trust Me","$31","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/will-you-trust-me-cliff-hawley.jpg"
"849","Danny Shanahan","A Generation Of Men And Their Swim Trunks Stand","$92","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/a-generation-of-men-and-their-swim-trunks-stand-danny-shanahan.jpg"
"850","Diego Rivera","Detroit Industry   North Wall","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/detroit-industry--north-wall-diego-rivera.jpg"
"851","Johnathan Harris","Midnight Sagebrush","$31","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/midnight-sagebrush-johnathan-harris.jpg"
"852","Linda Woods","Indigo And White Pineapples","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/indigo-and-white-pineapples-linda-woods.jpg"
"853","Guido Borelli","I Girasoli Nel Campo","$4,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/i-girasoli-nel-campo-guido-borelli.jpg"
"854","Guido Borelli","Le Porte Blu","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/le-porte-blu-guido-borelli.jpg"
"855","Greg Olsen","Light Of The World","$47","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/light-of-the-world-greg-olsen.jpg"
"856","Guido Borelli","Il Giardino Rosso","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/il-giardino-rosso-guido-borelli.jpg"
"857","Sharon Cummings","Blue Nautilus Shell By Sharon Cummings","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/blue-nautilus-shell-by-sharon-cummings-sharon-cummings.jpg"
"858","Brian Kesinger","Lady Codex","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/lady-codex-brian-kesinger.jpg"
"859","Barry Blitt","New Yorker July 25th, 2011","$92","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/16-untitled-barry-blitt.jpg"
"860","Guido Borelli","Le Arcate In Cortile","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/le-arcate-in-cortile-guido-borelli.jpg"
"861","Greg Olsen","Dress Rehearsal","$47","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/dress-rehearsal-greg-olsen.jpg"
"862","Greg Olsen","Angels Of Christmas","$47","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/angels-of-christmas-greg-olsen.jpg"
"863","Brian Kesinger","Green Tea","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/green-tea-brian-kesinger.jpg"
"864","Guido Borelli","due bicchieri di Chianti","$12,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/due-bicchieri-di-chianti-guido-borelli.jpg"
"865","Olga Shvartsur","Skull Watercolor Painting","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/skull-watercolor-painting-olga-shvartsur.jpg"
"866","Guido Borelli","la finestra di Sue","$22","Painting","https://fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/la-finestra-di-sue-guido-borelli.jpg"
"867","Harry Bliss","Balcony Scene","$92","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/balcony-scene-harry-bliss.jpg"
"868","Chuck Pinson","The Governor's Party","$5,900","Original","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/the-governors-party-chuck-pinson.jpg"
"869","Yuriy Shevchuk","Monaco Gp 1964 Brm Brabham Ferrari","$1,200","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/monaco-gp-1964-brm-brabham-ferrari-yuriy-shevchuk.jpg"
"870","Guido Borelli","Rosso Papavero","$6,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/rosso-papavero-guido-borelli.jpg"
"871","Guido Borelli","La Caffettiera E I Fiori Amaranto","$2,750","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/la-caffettiera-e-i-fiori-amaranto-guido-borelli.jpg"
"872","Anonymous","Christ Walking On The Sea Of Galilee","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/christ-walking-on-the-sea-of-galilee-anonymous.jpg"
"873","Greg Olsen","Christmas Eve Touch Up","$47","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/christmas-eve-touch-up-greg-olsen.jpg"
"874","Greg Olsen","Beside Still Waters","$47","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/beside-still-waters-greg-olsen.jpg"
"875","Brian Kesinger","Chaise","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/chaise-brian-kesinger.jpg"
"876","Brian Kesinger","Laces","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/laces-brian-kesinger.jpg"
"877","Yuriy Shevchuk","Jimmy Page","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/jimmy-page-yuriy-shevchuk.jpg"
"878","Guido Borelli","I Campi Di Lavanda","$22","Painting","https://fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/i-campi-di-lavanda-guido-borelli.jpg"
"879","Guido Borelli","La Strada Del Lago","$7,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/la-strada-del-lago-guido-borelli.jpg"
"880","Guido Borelli","La Finestra E Le Ombre","$22","Painting","https://fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/la-finestra-e-le-ombre-guido-borelli.jpg"
"881","Barry Blitt","New Yorker July 21st, 2008","$92","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/19-untitled-barry-blitt.jpg"
"882","Brian Kesinger","Sunset Rhino","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sunset-rhino-brian-kesinger.jpg"
"883","Robert Papp","Heirloom Tomatoes","$28","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/heirloom-tomatoes-robert-papp.jpg"
"884","Amy Hamilton","Whales","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/whales-amy-hamilton.jpg"
"885","Brian Kesinger","Darjeeling","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/darjeeling-brian-kesinger.jpg"
"886","Brian Kesinger","Chamomile","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-chamomile-brian-kesinger.jpg"
"887","Naxart Studio","Freddie Mercury","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/freddie-mercury-irina-march.jpg"
"888","Guido Borelli","Al Mattino","$22","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/al-mattino-guido-borelli.jpg"
"889","Greg Olsen","Sacred Space","$85,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/sacred-space-greg-olsen.jpg"
"890","Guido Borelli","Fiori In Cortile","$7,000","Original","https://fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/fiori-in-cortile-guido-borelli.jpg"
"891","Guido Borelli","Al Fresco In Cortile","$7,500","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/al-fresco-in-cortile-guido-borelli.jpg"
"892","Guido Borelli","Casolare A Primavera","$10","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/1-casolare-a-primavera-guido-borelli.jpg"
"893","Yuriy Shevchuk","Audrey Hepburn 1","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/audrey-hepburn-1-yuriy-shevchuk.jpg"
"894","Yuriy Shevchuk","Ferrari Dino 246 F1 1958 Mike Hawthorn French Gp","$27","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/ferrari-dino-246-f1-1958-mike-hawthorn-french-gp-yuriy-shevchuk.jpg"
"895","Guido Borelli","L'ulivo Tra Le Vigne","$4,000","Original","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/lulivo-tra-le-vigne-guido-borelli.jpg"
"896","Scott Listfield","The Parking Ticket","$17","Painting","https://render.fineartamerica.com/images/rendered/search/print/images-medium-5/1-the-parking-ticket-scott-listfield.jpg"
"897","Greg Olsen","I Feel My Savior's Love","$47","Painting","https://render.fineartamerica.com/images/rendered/search/print/images/artworkimages/medium/1/i-feel-my-saviors-love-greg-olsen.jpg"
